priority,alert_id,score,hostname,severity,user_count,service,rule_name,targeted_users,summary,src_ip,attempt_count,mitre_technique_id,username,mitre_technique_name
medium,ALERT-0141,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 141.169.34.82 made 6 login attempts against user admin on db-ber-01.,141.169.34.82,6,T1110,admin,Brute Force
medium,ALERT-0142,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 141.169.34.82 made 6 login attempts against user admin on srv-ldn-02.,141.169.34.82,6,T1110,admin,Brute Force
medium,ALERT-0143,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 141.169.34.82 made 6 login attempts against user admin on srv-ldn-02.,141.169.34.82,6,T1110,admin,Brute Force
medium,ALERT-0144,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 141.169.34.82 made 6 login attempts against user admin on db-ber-01.,141.169.34.82,6,T1110,admin,Brute Force
medium,ALERT-0145,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 141.169.34.82 made 6 login attempts against user admin on web-sgp-02.,141.169.34.82,6,T1110,admin,Brute Force
medium,ALERT-0146,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 141.169.34.82 made 6 login attempts against user admin on srv-tok-03.,141.169.34.82,6,T1110,admin,Brute Force
medium,ALERT-0147,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on db-ber-01.,70.122.117.69,8,T1110,admin,Brute Force
medium,ALERT-0148,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on srv-tok-03.,70.122.117.69,8,T1110,admin,Brute Force
medium,ALERT-0149,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on srv-ldn-02.,70.122.117.69,8,T1110,admin,Brute Force
medium,ALERT-0150,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on srv-ldn-02.,70.122.117.69,8,T1110,admin,Brute Force
medium,ALERT-0151,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on srv-ldn-02.,70.122.117.69,8,T1110,admin,Brute Force
medium,ALERT-0152,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on srv-nyc-01.,70.122.117.69,8,T1110,admin,Brute Force
medium,ALERT-0153,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on srv-nyc-01.,70.122.117.69,8,T1110,admin,Brute Force
medium,ALERT-0154,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 70.122.117.69 made 8 login attempts against user admin on srv-ldn-02.,70.122.117.69,8,T1110,admin,Brute Force
high,ALERT-0155,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-tok-03.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0156,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-nyc-01.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0157,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0158,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0159,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-nyc-01.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0160,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0161,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-nyc-01.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0162,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0163,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-nyc-01.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0164,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on db-ber-01.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0165,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on web-sgp-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0166,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0167,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0168,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-nyc-01.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0169,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on db-ber-01.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0170,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0171,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on srv-ldn-02.,24.219.183.230,18,T1110,admin,Brute Force
high,ALERT-0172,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 24.219.183.230 made 18 login attempts against user admin on web-sgp-02.,24.219.183.230,18,T1110,admin,Brute Force
medium,ALERT-0173,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 32.172.85.142 made 6 login attempts against user admin on srv-ldn-02.,32.172.85.142,6,T1110,admin,Brute Force
medium,ALERT-0174,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 32.172.85.142 made 6 login attempts against user admin on srv-tok-03.,32.172.85.142,6,T1110,admin,Brute Force
medium,ALERT-0175,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 32.172.85.142 made 6 login attempts against user admin on srv-nyc-01.,32.172.85.142,6,T1110,admin,Brute Force
medium,ALERT-0176,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 32.172.85.142 made 6 login attempts against user admin on srv-tok-03.,32.172.85.142,6,T1110,admin,Brute Force
medium,ALERT-0177,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 32.172.85.142 made 6 login attempts against user admin on db-ber-01.,32.172.85.142,6,T1110,admin,Brute Force
medium,ALERT-0178,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 32.172.85.142 made 6 login attempts against user admin on web-sgp-02.,32.172.85.142,6,T1110,admin,Brute Force
medium,ALERT-0179,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on srv-tok-03.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0180,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on srv-nyc-01.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0181,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on srv-ldn-02.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0182,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on srv-ldn-02.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0183,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on web-sgp-02.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0184,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on db-ber-01.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0185,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on srv-tok-03.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0186,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 141.233.172.15 made 8 login attempts against user admin on srv-nyc-01.,141.233.172.15,8,T1110,admin,Brute Force
medium,ALERT-0187,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on db-ber-01.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0188,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on web-sgp-02.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0189,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on srv-ldn-02.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0190,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on web-sgp-02.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0191,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on srv-tok-03.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0192,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on web-sgp-02.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0193,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on srv-nyc-01.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0194,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 107.147.59.192 made 8 login attempts against user admin on web-sgp-02.,107.147.59.192,8,T1110,admin,Brute Force
medium,ALERT-0195,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on srv-tok-03.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0196,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on web-sgp-02.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0197,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on db-ber-01.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0198,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on db-ber-01.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0199,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on web-sgp-02.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0200,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on web-sgp-02.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0201,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on srv-tok-03.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0202,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 91.104.243.157 made 8 login attempts against user admin on web-sgp-02.,91.104.243.157,8,T1110,admin,Brute Force
medium,ALERT-0203,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on db-ber-01.,2.98.55.77,8,T1110,admin,Brute Force
medium,ALERT-0204,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on db-ber-01.,2.98.55.77,8,T1110,admin,Brute Force
medium,ALERT-0205,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on db-ber-01.,2.98.55.77,8,T1110,admin,Brute Force
medium,ALERT-0206,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on web-sgp-02.,2.98.55.77,8,T1110,admin,Brute Force
medium,ALERT-0207,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on srv-ldn-02.,2.98.55.77,8,T1110,admin,Brute Force
medium,ALERT-0208,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on srv-nyc-01.,2.98.55.77,8,T1110,admin,Brute Force
medium,ALERT-0209,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on db-ber-01.,2.98.55.77,8,T1110,admin,Brute Force
medium,ALERT-0210,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 2.98.55.77 made 8 login attempts against user admin on srv-tok-03.,2.98.55.77,8,T1110,admin,Brute Force
high,ALERT-0211,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0212,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on web-sgp-02.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0213,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0214,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on db-ber-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0215,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0216,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-tok-03.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0217,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-tok-03.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0218,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on web-sgp-02.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0219,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on db-ber-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0220,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0221,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0222,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0223,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0224,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-ldn-02.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0225,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-tok-03.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0226,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-tok-03.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0227,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-tok-03.,221.241.212.136,18,T1110,admin,Brute Force
high,ALERT-0228,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 221.241.212.136 made 18 login attempts against user admin on srv-nyc-01.,221.241.212.136,18,T1110,admin,Brute Force
medium,ALERT-0229,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on srv-nyc-01.,118.96.173.174,8,T1110,admin,Brute Force
medium,ALERT-0230,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on web-sgp-02.,118.96.173.174,8,T1110,admin,Brute Force
medium,ALERT-0231,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on srv-tok-03.,118.96.173.174,8,T1110,admin,Brute Force
medium,ALERT-0232,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on db-ber-01.,118.96.173.174,8,T1110,admin,Brute Force
medium,ALERT-0233,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on db-ber-01.,118.96.173.174,8,T1110,admin,Brute Force
medium,ALERT-0234,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on srv-ldn-02.,118.96.173.174,8,T1110,admin,Brute Force
medium,ALERT-0235,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on srv-ldn-02.,118.96.173.174,8,T1110,admin,Brute Force
medium,ALERT-0236,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 118.96.173.174 made 8 login attempts against user admin on srv-ldn-02.,118.96.173.174,8,T1110,admin,Brute Force
high,ALERT-0237,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 88.162.64.117 made 18 login attempts against user admin on srv-nyc-01.,88.162.64.117,18,T1110,admin,Brute Force
high,ALERT-0238,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 88.162.64.117 made 18 login attempts against user admin on web-sgp-02.,88.162.64.117,18,T1110,admin,Brute Force
